sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr13:21347421-21347444	OLFR1367	348.03	299.91	348.03	299.91	-0.21402	1157.8	7005.6	0.57495	0.28266	0.71734	0.56533	0.75286	False
chr10:108631920-108631943	SYT1	30.453	22.778	30.453	22.778	-0.40355	29.45	200.98	0.57466	0.28276	0.71724	0.56552	0.75286	False
chr16:32369389-32369412	UBXN7	123.99	101.55	123.99	101.55	-0.28541	251.64	1533.4	0.57454	0.2828	0.7172	0.5656	0.75286	False
chr12:80376667-80376690	DCAF5	101.15	120.53	101.15	120.53	0.25072	187.94	1138.7	0.57453	0.71681	0.28319	0.56638	0.75286	True
chr11:84118293-84118316	TADA2A	171.84	143.31	171.84	143.31	-0.26025	406.94	2474.7	0.57406	0.28296	0.71704	0.56592	0.75286	False
chr4:88754959-88754982	GM13271	164.23	136.67	164.23	136.67	-0.26325	379.75	2315.3	0.57342	0.28318	0.71682	0.56636	0.75286	False
chr2:122639202-122639225	AA467197	132.69	109.14	132.69	109.14	-0.27946	277.11	1693.4	0.57342	0.28318	0.71682	0.56636	0.75286	False
chr2:127539236-127539259	PROM2	133.77	110.09	133.77	110.09	-0.27877	280.38	1713.8	0.57332	0.28321	0.71679	0.56643	0.75286	False
chr5:113950441-113950464	SSH1	135.95	111.99	135.95	111.99	-0.27742	286.98	1754.8	0.57315	0.28327	0.71673	0.56654	0.75286	False
chr9:110548329-110548352	SETD2	138.13	113.89	138.13	113.89	-0.27612	293.66	1796.1	0.57302	0.28332	0.71668	0.56663	0.75286	False
chr2:87509321-87509344	PRAMEL6	142.48	117.69	142.48	117.69	-0.27364	307.24	1879.6	0.57284	0.28338	0.71662	0.56675	0.75286	False
chr2:165381697-165381720	ZFP334	151.18	125.28	151.18	125.28	-0.26912	335.32	2050.3	0.57281	0.28339	0.71661	0.56678	0.75286	False
chr10:86343920-86343943	TIMP3	70.694	55.996	70.694	55.996	-0.33099	108.01	676.03	0.5722	0.28359	0.71641	0.56719	0.75319	False
chr6:124534419-124534442	C1S	108.76	129.08	108.76	129.08	0.245	206.37	1266	0.57098	0.71567	0.28433	0.56865	0.75444	True
chr14:56261139-56261162	GZMB	72.869	57.894	72.869	57.894	-0.32684	112.12	706.44	0.56985	0.28439	0.71561	0.56878	0.75444	False
chr9:76056200-76056223	HMGCLL1	73.957	89.214	73.957	89.214	0.2673	116.4	721.8	0.5679	0.7141	0.2859	0.57179	0.75821	True
chr16:30600760-30600783	FAM43A	88.095	105.35	88.095	105.35	0.25538	148.84	930.97	0.56546	0.71356	0.28644	0.57287	0.75855	True
chr4:137753996-137754019	ALPL	67.431	81.621	67.431	81.621	0.27186	100.68	631.23	0.56481	0.71285	0.28715	0.5743	0.76013	True
chr9:22424431-22424454	9530077C05RIK	38.066	47.454	38.066	47.454	0.31071	44.071	276.61	0.56449	0.71059	0.28941	0.57882	0.76466	True
chr11:6313942-6313965	OGDH	17.402	22.778	17.402	22.778	0.3698	14.453	90.886	0.56396	0.70354	0.29646	0.59292	0.77682	True
chr1:66853216-66853239	ACADL	208.82	241.07	208.82	241.07	0.20627	520	3296.2	0.56171	0.7128	0.2872	0.57439	0.76013	True
chr7:140652294-140652317	OLFR53	81.57	97.756	81.57	97.756	0.25825	130.99	832.3	0.56105	0.71194	0.28806	0.57612	0.76174	True
chr6:24637729-24637752	WASL	95.709	113.89	95.709	113.89	0.24854	165.29	1050.5	0.56097	0.71214	0.28786	0.57573	0.76145	True
chr2:86677080-86677103	OLFR1086	201.21	169.89	201.21	169.89	-0.24278	490.44	3120.8	0.56096	0.28741	0.71259	0.57483	0.76048	False
chr16:19407757-19407780	OLFR165	54.38	66.436	54.38	66.436	0.28416	72.675	462.32	0.56071	0.71085	0.28915	0.5783	0.76428	True
chr17:27720153-27720176	SPDEF	26.102	33.218	26.102	33.218	0.33634	25.316	161.34	0.56021	0.70648	0.29352	0.58704	0.77242	True
chr2:5975916-5975939	UPF2	176.19	148.06	176.19	148.06	-0.24944	395.74	2567.3	0.55577	0.28918	0.71082	0.57837	0.76428	False
chr2:88559705-88559728	OLFR1188	129.42	151.85	129.42	151.85	0.22894	251.55	1632.8	0.55508	0.71038	0.28962	0.57923	0.76477	True
chr7:24638541-24638564	LYPD3	169.67	142.36	169.67	142.36	-0.2515	372.71	2428.8	0.55459	0.28959	0.71041	0.57917	0.76477	False
chr16:32372466-32372489	UBXN7	102.23	83.52	102.23	83.52	-0.28856	175.12	1156.6	0.55302	0.29012	0.70988	0.58025	0.76589	False
chr10:115376392-115376415	THAP2	313.23	270.49	313.23	270.49	-0.21092	913.29	5995	0.55204	0.29046	0.70954	0.58092	0.76656	False
chr18:3414199-3414222	CUL2	113.11	93.011	113.11	93.011	-0.27953	202	1340.7	0.55102	0.29081	0.70919	0.58162	0.76681	False
chr6:135772378-135772401	GRIN2B	114.2	93.96	114.2	93.96	-0.27873	204.79	1359.6	0.55089	0.29085	0.70915	0.58171	0.76681	False
chr16:93685053-93685076	CBR3	139.21	115.79	139.21	115.79	-0.26372	274.34	1816.9	0.55067	0.29093	0.70907	0.58186	0.76681	False
chr2:21194429-21194452	ENKUR	119.64	98.705	119.64	98.705	-0.27492	219.05	1455.3	0.55044	0.29101	0.70899	0.58202	0.76681	False
chr2:79392994-79393017	CERKL	122.9	101.55	122.9	101.55	-0.2728	227.83	1513.7	0.55029	0.29106	0.70894	0.58212	0.76681	False
chr11:77973125-77973148	SEZ6	20.664	26.574	20.664	26.574	0.34801	17.464	115.83	0.54914	0.70033	0.29967	0.59934	0.77682	True
chr4:44012948-44012971	CLTA	9.7884	13.287	9.7884	13.287	0.40525	6.1209	40.713	0.54835	0.68882	0.31118	0.62236	0.79256	True
chr5:100663666-100663689	COQ2	9.7884	13.287	9.7884	13.287	0.40525	6.1209	40.713	0.54835	0.68882	0.31118	0.62236	0.79256	True
chr5:137295072-137295095	UFSP1	59.818	47.454	59.818	47.454	-0.32787	76.429	530.64	0.54638	0.2924	0.7076	0.58481	0.77013	False
chr5:123630832-123630855	CLIP1	60.906	48.403	60.906	48.403	-0.32546	78.151	544.67	0.54499	0.29288	0.70712	0.58576	0.77117	False
chr1:86669934-86669957	NPPC	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr5:27498793-27498816	SPEER4B	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr17:25744518-25744541	MSLNL	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr5:142961032-142961055	FSCN1	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr10:79807629-79807652	PALM	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr3:123016570-123016593	MYOZ2	0	1.8982	1.0876	1.8982	0.4733	1.8015	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr11:29538738-29538761	MTIF2	1.0876	1.8982	1.0876	1.8982	0.4733	0.32852	2.2222	0.54375	0.61768	0.38232	0.76464	0.87835	True
chr2:153232540-153232563	PLAGL2	61.993	49.353	61.993	49.353	-0.32313	79.892	558.81	0.54367	0.29333	0.70667	0.58667	0.77214	False
chr14:48252650-48252673	PELI2	38.066	29.422	38.066	29.422	-0.36081	37.362	276.61	0.54226	0.29382	0.70618	0.58764	0.77298	False
chr2:31280760-31280783	NCS1	15.226	19.931	15.226	19.931	0.36729	11.066	75.338	0.542	0.69394	0.30606	0.61212	0.78693	True
chr11:119499835-119499858	A730011L01RIK	131.6	153.75	131.6	153.75	0.22288	245.37	1673.2	0.54157	0.70575	0.29425	0.58849	0.77388	True
chr3:100961759-100961782	TTF2	69.606	83.52	69.606	83.52	0.25949	96.791	660.99	0.54117	0.7048	0.2952	0.59039	0.77538	True
chr6:91989239-91989262	FGD5	69.606	83.52	69.606	83.52	0.25949	96.791	660.99	0.54117	0.7048	0.2952	0.59039	0.77538	True
chr1:87917975-87917998	DGKD	83.745	99.654	83.745	99.654	0.2482	126.55	864.79	0.54099	0.70509	0.29491	0.58981	0.77517	True
chr11:117812651-117812674	SYNGR2	65.256	52.2	65.256	52.2	-0.31663	85.231	601.92	0.54014	0.29455	0.70545	0.5891	0.77445	False
chr9:76056208-76056231	HMGCLL1	67.431	54.098	67.431	54.098	-0.31265	88.886	631.23	0.5381	0.29525	0.70475	0.59051	0.77538	False
chr15:98121225-98121248	PFKM	179.45	151.85	179.45	151.85	-0.23948	380.88	2637.5	0.5379	0.29532	0.70468	0.59064	0.77538	False
chr2:87033956-87033979	OLFR1105	178.37	150.9	178.37	150.9	-0.23974	377.06	2614	0.53761	0.29542	0.70458	0.59085	0.77542	False
chr10:41896188-41896211	SESN1	163.14	188.87	163.14	188.87	0.21007	330.98	2292.8	0.53731	0.70438	0.29562	0.59124	0.77572	True
chr18:37342854-37342877	PCDHB7	63.081	75.927	63.081	75.927	0.2636	82.513	573.06	0.53663	0.70299	0.29701	0.59402	0.77682	True
chr19:53909365-53909388	PDCD4	69.606	55.996	69.606	55.996	-0.30893	92.618	660.99	0.53628	0.29588	0.70412	0.59177	0.77597	False
chr17:74562068-74562091	BIRC6	71.781	57.894	71.781	57.894	-0.30544	96.427	691.18	0.53465	0.29645	0.70355	0.59289	0.77682	False
chr17:34241105-34241128	H2-OB	59.818	72.131	59.818	72.131	0.26598	75.801	530.64	0.53451	0.7021	0.2979	0.5958	0.77682	True
chr15:76427639-76427662	HEATR7A	59.818	72.131	59.818	72.131	0.26598	75.801	530.64	0.53451	0.7021	0.2979	0.5958	0.77682	True
chr7:122671942-122671965	CACNG3	27.19	34.167	27.19	34.167	0.31905	24.34	170.99	0.53357	0.6975	0.3025	0.60501	0.78041	True
chr19:13095203-13095226	OLFR1457	162.05	136.67	162.05	136.67	-0.24414	322.16	2270.4	0.5334	0.29688	0.70312	0.59375	0.77682	False
chr2:88958879-88958902	OLFR1212	73.957	59.792	73.957	59.792	-0.30216	100.31	721.8	0.5332	0.29695	0.70305	0.59389	0.77682	False
chr9:37429754-37429777	ROBO3	41.329	32.269	41.329	32.269	-0.34746	41.04	311.29	0.53285	0.29707	0.70293	0.59414	0.77682	False
chr2:32340414-32340437	DNM1	41.329	32.269	41.329	32.269	-0.34746	41.04	311.29	0.53285	0.29707	0.70293	0.59414	0.77682	False
chr6:3375035-3375058	SAMD9L	73.957	88.265	73.957	88.265	0.25204	102.36	721.8	0.53258	0.70196	0.29804	0.59609	0.77682	True
chr3:123016567-123016590	MYOZ2	53.292	64.538	53.292	64.538	0.27158	63.232	449.02	0.5307	0.7004	0.2996	0.59919	0.77682	True
chrX:16734174-16734197	MAOB	53.292	64.538	53.292	64.538	0.27158	63.232	449.02	0.5307	0.7004	0.2996	0.59919	0.77682	True
chr16:10963387-10963410	LITAF	143.56	120.53	143.56	120.53	-0.25034	265.17	1900.7	0.52923	0.29832	0.70168	0.59665	0.77682	False
chr13:23934573-23934596	HIST1H2AA	50.03	60.742	50.03	60.742	0.27491	57.374	409.88	0.52911	0.69961	0.30039	0.60078	0.77735	True
chr2:125247877-125247900	DUT	82.657	67.385	82.657	67.385	-0.29081	116.62	848.5	0.52889	0.29844	0.70156	0.59688	0.77682	False
chr3:131249894-131249917	HADH	82.657	67.385	82.657	67.385	-0.29081	116.62	848.5	0.52889	0.29844	0.70156	0.59688	0.77682	False
chr13:100127894-100127917	SMN1	225.13	257.2	225.13	257.2	0.19133	514.23	3682.4	0.52848	0.70139	0.29861	0.59723	0.77682	True
chr13:67408504-67408527	ZFP459	139.21	116.74	139.21	116.74	-0.25204	252.56	1816.9	0.52838	0.29862	0.70138	0.59724	0.77682	False
chr1:5598902-5598925	OPRK1	126.16	147.11	126.16	147.11	0.21999	219.39	1572.9	0.52817	0.70109	0.29891	0.59782	0.77682	True
chr2:143573510-143573533	PCSK2	137.04	114.84	137.04	114.84	-0.25293	246.37	1775.4	0.52798	0.29876	0.70124	0.59752	0.77682	False
chr12:56533741-56533764	NKX2-1	46.767	56.945	46.767	56.945	0.27868	51.801	371.9	0.5278	0.69888	0.30112	0.60225	0.77838	True
chr3:83766690-83766713	SFRP2	46.767	56.945	46.767	56.945	0.27868	51.801	371.9	0.5278	0.69888	0.30112	0.60225	0.77838	True
chr7:13401295-13401318	CABP5	85.92	70.232	85.92	70.232	-0.28716	123.05	897.68	0.52777	0.29883	0.70117	0.59766	0.77682	False
chr6:37871439-37871462	TRIM24	7.6132	10.44	7.6132	10.44	0.40946	3.9953	28.803	0.52671	0.67549	0.32451	0.64903	0.80981	True
chr10:75928375-75928398	MMP11	91.358	74.978	91.358	74.978	-0.28166	134.16	981.63	0.52639	0.29931	0.70069	0.59862	0.77682	False
chr6:127923647-127923670	TSPAN11	308.88	268.59	308.88	268.59	-0.20092	811.5	5872.4	0.52577	0.29952	0.70048	0.59905	0.77682	False
chr1:37949951-37949974	LYG1	97.884	80.672	97.884	80.672	-0.27589	148.12	1085.5	0.52539	0.29966	0.70034	0.59932	0.77682	False
chr2:152339959-152339982	TRIB3	101.15	83.52	101.15	83.52	-0.27328	155.36	1138.7	0.5251	0.29976	0.70024	0.59951	0.77682	False
chr10:127741869-127741892	ZBTB39	103.32	85.418	103.32	85.418	-0.27164	160.28	1174.6	0.52498	0.2998	0.7002	0.59959	0.77682	False
chr5:135965807-135965830	SRCRB4D	103.32	85.418	103.32	85.418	-0.27164	160.28	1174.6	0.52498	0.2998	0.7002	0.59959	0.77682	False
chr12:56612227-56612250	NKX2-9	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr11:69191510-69191533	ALOX8	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr13:23933757-23933780	HIST1H2BA	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr12:24680780-24680803	CYS1	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chrX:155338151-155338174	PRDX4	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr2:126732060-126732083	USP8	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr8:71543153-71543176	FAM125A	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr5:91031218-91031241	EPGN	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr4:152297479-152297502	ICMT	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr14:66297197-66297220	TRIM35	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr7:30252328-30252351	WDR62	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr5:140607669-140607692	LFNG	0	0.94909	1.0876	0.94909	-0.099046	0.45038	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr17:36988613-36988636	H2-M5	1.0876	0	1.0876	0	-1.0618	0.59144	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr2:178413776-178413799	PPP1R3D	0	0	1.0876	0	-1.0618	0	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr14:55826629-55826652	NFATC4	0	0	1.0876	0	-1.0618	0	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr15:76607324-76607347	CPSF1	0	0	1.0876	0	-1.0618	0	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr4:59213922-59213945	UGCG	0	0	1.0876	0	-1.0618	0	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr8:95633679-95633702	GINS3	0	0	1.0876	0	-1.0618	0	2.2222	0.52437	0.30001	0.69999	0.60002	0.77682	False
chr2:86676853-86676876	OLFR1086	191.42	163.24	191.42	163.24	-0.22841	396.9	2900	0.52356	0.30029	0.69971	0.60058	0.77732	False
chr7:25914824-25914847	CYP2B10	45.679	36.065	45.679	36.065	-0.33271	46.213	359.5	0.52305	0.30047	0.69953	0.60094	0.77735	False
chr13:41656234-41656257	GM5082	231.66	199.31	231.66	199.31	-0.21599	523.27	3840.8	0.52218	0.30077	0.69923	0.60154	0.77791	False
chr17:53515192-53515215	4921523A10RIK	119.64	139.52	119.64	139.52	0.22007	197.61	1455.3	0.52112	0.6986	0.3014	0.6028	0.77869	True
chr5:140635365-140635388	TTYH3	15.226	11.389	15.226	11.389	-0.38928	7.3626	75.338	0.52015	0.30148	0.69852	0.60296	0.77869	False
chr15:82343390-82343413	FAM109B	194.68	223.04	194.68	223.04	0.19523	402.01	2973	0.52004	0.69843	0.30157	0.60315	0.77869	True
chr7:144508139-144508162	PPFIA1	27.19	20.88	27.19	20.88	-0.36557	19.908	170.99	0.51986	0.30158	0.69842	0.60316	0.77869	False
chr7:64314222-64314245	MTMR10	93.533	110.09	93.533	110.09	0.23288	137.13	1015.9	0.51958	0.69782	0.30218	0.60436	0.78002	True
chr17:74599286-74599309	BIRC6	71.781	85.418	71.781	85.418	0.24776	92.975	691.18	0.51868	0.69705	0.30295	0.6059	0.78134	True
chr1:60126004-60126027	CARF	13.051	17.084	13.051	17.084	0.36399	8.1301	60.722	0.51747	0.68268	0.31732	0.63464	0.80375	True
chr3:131248501-131248524	HADH	48.942	38.913	48.942	38.913	-0.32341	50.294	397.09	0.51729	0.30248	0.69752	0.60495	0.78041	False
chr2:154596200-154596223	PXMP4	54.38	65.487	54.38	65.487	0.26371	61.684	462.32	0.51657	0.69553	0.30447	0.60894	0.78394	True
chr7:63919305-63919328	E030018B13RIK	50.03	39.862	50.03	39.862	-0.32058	51.693	409.88	0.51562	0.30306	0.69694	0.60612	0.78141	False
chr11:77973130-77973153	SEZ6	68.519	81.621	68.519	81.621	0.24912	85.841	646.05	0.5155	0.69583	0.30417	0.60834	0.78339	True
chr6:122851146-122851169	C3AR1	313.23	273.34	313.23	273.34	-0.19586	795.66	5995	0.51526	0.30319	0.69681	0.60637	0.78151	False
chr9:43111788-43111811	TMEM136	212.08	182.22	212.08	182.22	-0.21779	445.72	3372.3	0.5144	0.30349	0.69651	0.60697	0.78207	False
chr7:30253981-30254004	WDR62	51.117	40.811	51.117	40.811	-0.31788	53.111	422.8	0.51406	0.3036	0.6964	0.60721	0.78216	False
chrX:74021930-74021953	IRAK1	132.69	153.75	132.69	153.75	0.2111	221.87	1693.4	0.51189	0.69544	0.30456	0.60911	0.78395	True
chr7:24594540-24594563	ETHE1	94.621	111.04	94.621	111.04	0.22865	134.84	1033.1	0.51091	0.6948	0.3052	0.6104	0.78517	True
chr5:105891266-105891289	ZFP326	102.23	119.58	102.23	119.58	0.22413	150.52	1156.6	0.51018	0.69463	0.30537	0.61074	0.78538	True
chr17:72848617-72848640	YPEL5	29.365	22.778	29.365	22.778	-0.35278	21.695	190.81	0.50983	0.30509	0.69491	0.61017	0.78509	False
chr13:12250624-12250647	MTR	61.993	74.029	61.993	74.029	0.25225	72.429	558.81	0.50914	0.69334	0.30666	0.61333	0.78774	True
chr4:144703852-144703875	GM13178	41.329	50.302	41.329	50.302	0.27737	40.256	311.29	0.50857	0.69152	0.30848	0.61697	0.79017	True
chr1:75482920-75482943	TMEM198	72.869	86.367	72.869	86.367	0.24212	91.095	706.44	0.50784	0.69328	0.30672	0.61344	0.78774	True
chr13:93663725-93663748	BHMT2	38.066	46.505	38.066	46.505	0.28218	35.611	276.61	0.50742	0.69065	0.30935	0.61869	0.79094	True
chr19:12099063-12099086	OLFR1427	58.73	70.232	58.73	70.232	0.25407	66.149	516.74	0.50599	0.69206	0.30794	0.61587	0.78973	True
chr6:93760711-93760734	MAGI1	58.73	47.454	58.73	47.454	-0.30184	63.574	516.74	0.50568	0.30654	0.69346	0.61308	0.78774	False
chr4:93335194-93335217	TUSC1	30.453	23.727	30.453	23.727	-0.34709	22.617	200.98	0.50548	0.30661	0.69339	0.61322	0.78774	False
chr5:121646690-121646713	ACAD10	169.67	194.56	169.67	194.56	0.19646	309.94	2428.8	0.5052	0.6932	0.3068	0.6136	0.78774	True
chr7:89404844-89404867	FZD4	110.94	129.08	110.94	129.08	0.21669	164.54	1303.2	0.50252	0.69202	0.30798	0.61595	0.78973	True
chr8:72109967-72109990	OLFR374	63.081	51.251	63.081	51.251	-0.29444	69.975	573.06	0.50244	0.30768	0.69232	0.61536	0.78973	False
chr3:95292172-95292195	FAM63A	95.709	111.99	95.709	111.99	0.22451	132.58	1050.5	0.5024	0.69182	0.30818	0.61636	0.78995	True
chr8:70756042-70756065	RAB3A	64.168	52.2	64.168	52.2	-0.29275	71.623	587.44	0.50177	0.30791	0.69209	0.61583	0.78973	False
chr2:28735514-28735537	AK8	31.54	24.676	31.54	24.676	-0.34179	23.558	211.31	0.50152	0.308	0.692	0.61601	0.78973	False
chr2:33284847-33284870	RALGPS1	16.314	20.88	16.314	20.88	0.33767	10.424	83	0.50118	0.68015	0.31985	0.63971	0.8065	True
chr10:118142941-118142964	MDM1	122.9	142.36	122.9	142.36	0.21051	189.43	1513.7	0.50029	0.69132	0.30868	0.61736	0.79017	True
chr5:4008446-4008469	AKAP9	117.46	98.705	117.46	98.705	-0.24867	175.89	1416.7	0.50006	0.30852	0.69148	0.61703	0.79017	False
chr3:92317724-92317747	SPRR2B	52.205	62.64	52.205	62.64	0.25837	54.445	435.84	0.49984	0.68948	0.31052	0.62104	0.79154	True
chr12:56534806-56534829	NKX2-1	52.205	62.64	52.205	62.64	0.25837	54.445	435.84	0.49984	0.68948	0.31052	0.62104	0.79154	True
chr1:162318689-162318712	DNM3	116.37	97.756	116.37	97.756	-0.24916	173.3	1397.6	0.49981	0.30861	0.69139	0.61721	0.79017	False
chr2:3346781-3346804	OLAH	68.519	55.996	68.519	55.996	-0.28654	78.407	646.05	0.49956	0.30869	0.69131	0.61739	0.79017	False
chr2:178414010-178414033	PPP1R3D	158.79	182.22	158.79	182.22	0.19744	274.61	2203.6	0.49923	0.69108	0.30892	0.61784	0.79053	True
chr18:43766737-43766760	SCGB3A2	213.17	184.12	213.17	184.12	-0.21027	421.85	3397.8	0.49855	0.30905	0.69095	0.6181	0.79064	False
chr17:74580009-74580032	BIRC6	73.957	60.742	73.957	60.742	-0.27982	87.32	721.8	0.49766	0.30936	0.69064	0.61872	0.79094	False
chrX:73795611-73795634	PDZD4	103.32	86.367	103.32	86.367	-0.25588	143.74	1174.6	0.49722	0.30952	0.69048	0.61903	0.79094	False
chr1:135918809-135918832	PKP1	78.307	64.538	78.307	64.538	-0.27512	94.795	784.32	0.49671	0.3097	0.6903	0.61939	0.79094	False
chr18:35979625-35979648	PSD2	79.395	65.487	79.395	65.487	-0.27403	96.712	800.21	0.49654	0.30976	0.69024	0.61951	0.79094	False
chr19:37968397-37968420	MYOF	80.482	66.436	80.482	66.436	-0.27297	98.648	816.21	0.49639	0.30981	0.69019	0.61962	0.79094	False
chr4:56786719-56786742	IKBKAP	95.709	79.723	95.709	79.723	-0.26066	127.77	1050.5	0.49628	0.30985	0.69015	0.6197	0.79094	False
chr19:25675612-25675635	DMRT2	81.57	67.385	81.57	67.385	-0.27193	100.6	832.3	0.49626	0.30985	0.69015	0.61971	0.79094	False
chr4:92146818-92146841	IZUMO3	89.183	74.029	89.183	74.029	-0.26541	114.83	947.76	0.49593	0.30997	0.69003	0.61994	0.79102	False
chr1:92896143-92896166	ANKMY1	33.716	26.574	33.716	26.574	-0.33225	25.498	232.46	0.49459	0.31045	0.68955	0.62089	0.79154	False
chr18:84871545-84871568	CYB5	164.23	140.46	164.23	140.46	-0.22401	282.33	2315.3	0.49447	0.31049	0.68951	0.62098	0.79154	False
chr5:63937906-63937929	RELL1	236.01	205	236.01	205	-0.20228	480.69	3947.6	0.49366	0.31077	0.68923	0.62154	0.79197	False
chr11:73204001-73204024	SHPK	19.577	24.676	19.577	24.676	0.31942	13.002	107.31	0.49228	0.67932	0.32068	0.64137	0.8065	True
chr1:74471551-74471574	USP37	232.75	202.16	232.75	202.16	-0.20236	467.89	3867.4	0.49208	0.31133	0.68867	0.62266	0.79273	False
chr6:121645239-121645262	A2M	156.61	133.82	156.61	133.82	-0.22535	259.76	2159.5	0.49122	0.31164	0.68836	0.62327	0.79325	False
chr4:123909834-123909857	MYCBP	230.57	200.26	230.57	200.26	-0.20241	459.46	3814.2	0.49102	0.31171	0.68829	0.62342	0.79325	False
chr11:97316902-97316925	MRPL45	153.35	130.97	153.35	130.97	-0.22596	250.37	2093.8	0.48982	0.31213	0.68787	0.62426	0.7941	False
chr5:151062964-151062987	STARD13	10.876	14.236	10.876	14.236	0.35947	5.6459	47.112	0.48957	0.66907	0.33093	0.66186	0.81926	True
chr1:118868055-118868078	GLI2	67.431	79.723	67.431	79.723	0.23833	75.549	631.23	0.48925	0.68653	0.31347	0.62694	0.79685	True
chr5:113951955-113951978	SSH1	39.154	47.454	39.154	47.454	0.2711	34.452	288.03	0.48911	0.68429	0.31571	0.63141	0.80032	True
chr1:153874769-153874792	GM5531	39.154	47.454	39.154	47.454	0.2711	34.452	288.03	0.48911	0.68429	0.31571	0.63141	0.80032	True
chr1:173332776-173332799	DARC	39.154	47.454	39.154	47.454	0.2711	34.452	288.03	0.48911	0.68429	0.31571	0.63141	0.80032	True
chr9:38403161-38403184	OLFR147	35.891	43.658	35.891	43.658	0.27566	30.165	254.23	0.48714	0.68306	0.31694	0.63389	0.80324	True
chr7:122762220-122762243	CACNG3	257.76	290.42	257.76	290.42	0.17148	533.33	4495.7	0.4871	0.68689	0.31311	0.62623	0.79639	True
