sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr17:34932049-34932072	NEU1	112.94	102.23	112.94	102.23	-0.14237	57.321	1337.8	0.29436	0.38424	0.61576	0.76848	0.88166	False
chr16:64926496-64926519	HTR1F	32.269	28.278	32.269	28.278	-0.18438	7.9656	218.32	0.29338	0.38462	0.61538	0.76923	0.8823	False
chrX:72916381-72916404	CETN2	188.87	204.47	188.87	204.47	0.11392	121.68	2843.4	0.29256	0.61499	0.38501	0.77001	0.88298	True
chr15:79485412-79485435	KCNJ4	62.64	69.606	62.64	69.606	0.14987	24.267	567.27	0.2925	0.6134	0.3866	0.77321	0.88487	True
chr10:125233443-125233466	SLC16A7	121.48	132.69	121.48	132.69	0.12628	62.764	1488.3	0.29042	0.61394	0.38606	0.77213	0.88408	True
chr13:98637040-98637063	TMEM174	237.27	255.59	237.27	255.59	0.10683	167.7	3978.8	0.29034	0.61419	0.38581	0.77162	0.88408	True
chrX:155338136-155338159	PRDX4	59.792	53.292	59.792	53.292	-0.16314	21.126	530.32	0.28982	0.38598	0.61402	0.77196	0.88408	False
chr6:72426416-72426439	GGCX	64.538	57.643	64.538	57.643	-0.16038	23.772	592.35	0.28973	0.38601	0.61399	0.77202	0.88408	False
chr7:102927870-102927893	OLFR572	134.77	146.83	134.77	146.83	0.12273	72.667	1732.5	0.28963	0.61372	0.38628	0.77257	0.88436	True
chrX:136140153-136140176	BEX4	22.778	26.102	22.778	26.102	0.18879	5.5254	132.96	0.2883	0.60389	0.39611	0.79222	0.89061	True
chr6:93755032-93755055	MAGI1	76.876	84.833	76.876	84.833	0.14035	31.654	763.57	0.28794	0.61226	0.38774	0.77549	0.8866	True
chr7:48388971-48388994	MRGPRB8	43.658	48.942	43.658	48.942	0.16133	13.96	336.83	0.28791	0.6099	0.3901	0.78019	0.8871	True
chr11:49260828-49260851	MGAT1	19.931	17.402	19.931	17.402	-0.1858	3.1986	110.06	0.28679	0.38714	0.61286	0.77427	0.88587	False
chr9:38025902-38025925	OLFR883	132.87	144.65	132.87	144.65	0.12166	69.366	1696.9	0.28593	0.61229	0.38771	0.77542	0.8866	True
chr4:136050008-136050031	RPL11	281.88	302.35	281.88	302.35	0.10081	209.58	5130.2	0.28584	0.61248	0.38752	0.77503	0.88652	True
chr1:180734460-180734483	ACBD3	42.709	47.854	42.709	47.854	0.16056	13.238	326.35	0.28483	0.60858	0.39142	0.78285	0.8871	True
chr8:47065401-47065424	ENPP6	59.792	66.344	59.792	66.344	0.14765	21.458	530.32	0.28447	0.61014	0.38986	0.77972	0.8871	True
chr17:62651084-62651107	EFNA5	157.55	170.75	157.55	170.75	0.11541	87.18	2178.4	0.28291	0.61124	0.38876	0.77753	0.8871	True
chr1:151410784-151410807	1200016B10RIK	117.69	128.34	117.69	128.34	0.12397	56.71	1420.7	0.28254	0.61089	0.38911	0.77822	0.8871	True
chr11:102155810-102155833	TMEM101	46.505	41.329	46.505	41.329	-0.16645	13.398	368.91	0.28181	0.38904	0.61096	0.77809	0.8871	False
chr14:20576557-20576580	USP54	46.505	41.329	46.505	41.329	-0.16645	13.398	368.91	0.28181	0.38904	0.61096	0.77809	0.8871	False
chr2:88864984-88865007	OLFR1206	94.909	85.92	94.909	85.92	-0.14197	40.396	1037.7	0.28159	0.38913	0.61087	0.77826	0.8871	False
chr16:11984972-11984995	SHISA9	20.88	23.927	20.88	23.927	0.18811	4.6429	117.54	0.28107	0.59984	0.40016	0.80031	0.89234	True
chr10:99109032-99109055	GALNT4	20.88	23.927	20.88	23.927	0.18811	4.6429	117.54	0.28107	0.59984	0.40016	0.80031	0.89234	True
chr1:134407058-134407081	CYB5R1	51.251	45.679	51.251	45.679	-0.16267	15.521	424.39	0.28067	0.38948	0.61052	0.77896	0.8871	False
chr1:189000251-189000274	KCTD3	74.029	81.57	74.029	81.57	0.13817	28.434	722.83	0.28049	0.6093	0.3907	0.7814	0.8871	True
chr8:116954763-116954786	ATMIN	55.996	50.03	55.996	50.03	-0.15953	17.8	482.31	0.28025	0.38964	0.61036	0.77928	0.8871	False
chr7:92126539-92126562	DLG2	102.5	112.02	102.5	112.02	0.12696	45.327	1161	0.27943	0.60953	0.39047	0.78094	0.8871	True
chr16:4551744-4551767	TFAP4	85.418	77.219	85.418	77.219	-0.1438	33.606	890.05	0.27813	0.39046	0.60954	0.78091	0.8871	False
chr17:37299870-37299893	OLFR101	154.7	167.49	154.7	167.49	0.11388	81.779	2120.9	0.2777	0.60923	0.39077	0.78155	0.8871	True
chr6:39405723-39405746	MKRN1	167.99	154.44	167.99	154.44	-0.12058	91.793	2393.6	0.27742	0.39073	0.60927	0.78146	0.8871	False
chr3:36928523-36928546	4932438A13RIK	33.218	29.365	33.218	29.365	-0.17234	7.4224	227.57	0.27729	0.39078	0.60922	0.78156	0.8871	False
chr11:100421212-100421235	FKBP10	19.931	22.84	19.931	22.84	0.18773	4.2304	110.06	0.27726	0.59765	0.40235	0.80469	0.89347	True
chr1:160948340-160948363	RC3H1	147.11	134.86	147.11	134.86	-0.12451	74.985	1969.9	0.27665	0.39103	0.60897	0.78205	0.8871	False
chr11:105328418-105328441	MRC2	184.12	169.67	184.12	169.67	-0.11731	104.51	2739	0.27659	0.39105	0.60895	0.78209	0.8871	False
chr19:10967105-10967128	MS4A10	128.13	139.21	128.13	139.21	0.11883	61.448	1608.9	0.27638	0.6086	0.3914	0.78281	0.8871	True
chr9:44985111-44985134	CD3D	449.87	421.99	449.87	421.99	-0.092085	388.62	10245	0.27545	0.39149	0.60851	0.78297	0.8871	False
chr8:94811227-94811250	CCL17	95.858	87.008	95.858	87.008	-0.13824	39.16	1052.9	0.27522	0.39157	0.60843	0.78315	0.8871	False
chr4:115785148-115785171	ATPAF1	39.862	44.592	39.862	44.592	0.15802	11.186	295.54	0.27513	0.60436	0.39564	0.79129	0.89061	True
chr9:44783740-44783763	IFT46	39.862	44.592	39.862	44.592	0.15802	11.186	295.54	0.27513	0.60436	0.39564	0.79129	0.89061	True
chr12:56612227-56612250	NKX2-9	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr11:69191510-69191533	ALOX8	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr13:23933757-23933780	HIST1H2BA	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr12:24680780-24680803	CYS1	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chrX:155338151-155338174	PRDX4	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr2:126732060-126732083	USP8	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr8:71543153-71543176	FAM125A	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr5:91031218-91031241	EPGN	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr4:152297479-152297502	ICMT	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr14:66297197-66297220	TRIM35	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr7:30252328-30252351	WDR62	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr5:140607669-140607692	LFNG	0.94909	0	0.94909	0	-0.9628	0.45038	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr2:178413776-178413799	PPP1R3D	0	0	0.94909	0	-0.9628	0	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr14:55826629-55826652	NFATC4	0	0	0.94909	0	-0.9628	0	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr15:76607324-76607347	CPSF1	0	0	0.94909	0	-0.9628	0	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr4:59213922-59213945	UGCG	0	0	0.94909	0	-0.9628	0	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr8:95633679-95633702	GINS3	0	0	0.94909	0	-0.9628	0	1.8735	0.27435	0.39191	0.60809	0.78382	0.8871	False
chr19:10968132-10968155	MS4A10	131.92	120.72	131.92	120.72	-0.12698	62.716	1679.2	0.27433	0.39192	0.60808	0.78383	0.8871	False
chr5:113101450-113101473	2900026A02RIK	37.963	33.716	37.963	33.716	-0.16654	9.0224	275.55	0.27341	0.39227	0.60773	0.78454	0.88737	False
chr5:137294989-137295012	UFSP1	12.338	10.876	12.338	10.876	-0.16751	1.0689	56.146	0.27314	0.39237	0.60763	0.78475	0.88737	False
chr2:32258601-32258624	UCK1	321.74	300.18	321.74	300.18	-0.099762	232.49	6237.4	0.27307	0.3924	0.6076	0.7848	0.88737	False
chr3:123016544-123016567	MYOZ2	99.654	108.76	99.654	108.76	0.12494	41.457	1114.3	0.27278	0.60693	0.39307	0.78613	0.88784	True
chr9:32246036-32246059	ARHGAP32	327.43	305.62	327.43	305.62	-0.099179	238.05	6401.3	0.27275	0.39252	0.60748	0.78504	0.88737	False
chr2:88592224-88592247	OLFR1189	116.74	106.58	116.74	106.58	-0.1301	51.542	1404	0.27241	0.39265	0.60735	0.7853	0.88745	False
chr10:24027586-24027609	TAAR7D	42.709	38.066	42.709	38.066	-0.16202	10.779	326.35	0.27125	0.3931	0.6069	0.7862	0.88784	False
chr1:58399004-58399027	BZW1	86.367	78.307	86.367	78.307	-0.13964	32.48	904.49	0.27121	0.39311	0.60689	0.78623	0.88784	False
chr7:105481970-105481993	PRKCDBP	125.28	135.95	125.28	135.95	0.11703	56.928	1556.8	0.27043	0.60629	0.39371	0.78742	0.88802	True
chr9:14593135-14593158	AMOTL1	47.454	42.416	47.454	42.416	-0.15839	12.691	379.8	0.27023	0.39349	0.60651	0.78698	0.88802	False
chr11:67348901-67348924	MYH13	55.047	60.906	55.047	60.906	0.14343	17.161	470.53	0.27008	0.60424	0.39576	0.79152	0.89061	True
chr2:174457002-174457025	TUBB1	52.2	46.767	52.2	46.767	-0.15541	14.759	435.78	0.27002	0.39357	0.60643	0.78714	0.88802	False
chr1:59913506-59913529	FAM117B	8.5418	7.6132	8.5418	7.6132	-0.14771	0.43114	33.737	0.26989	0.39362	0.60638	0.78724	0.88802	False
chr9:64020866-64020889	SMAD6	8.5418	7.6132	8.5418	7.6132	-0.14771	0.43114	33.737	0.26989	0.39362	0.60638	0.78724	0.88802	False
chr4:149263608-149263631	KIF1B	84.469	92.446	84.469	92.446	0.12873	31.817	875.69	0.26957	0.6054	0.3946	0.78919	0.889	True
chr9:38723101-38723124	VWA5A	303.71	324.1	303.71	324.1	0.093476	208.01	5727.7	0.2695	0.60622	0.39378	0.78756	0.88802	True
chr1:118855587-118855610	GLI2	81.621	73.957	81.621	73.957	-0.14046	29.374	833.07	0.26925	0.39387	0.60613	0.78774	0.88802	False
chrX:13107830-13107853	USP9X	159.45	146.83	159.45	146.83	-0.1182	79.642	2217	0.2686	0.39412	0.60588	0.78824	0.88836	False
chr13:94999912-94999935	WDR41	162.29	175.1	162.29	175.1	0.10895	82.042	2275.4	0.26854	0.60572	0.39428	0.78855	0.8885	True
chr16:33088197-33088220	LMLN	37.963	42.416	37.963	42.416	0.15612	9.914	275.55	0.26825	0.60132	0.39868	0.79735	0.89105	True
chr9:43111747-43111770	TMEM136	37.963	42.416	37.963	42.416	0.15612	9.914	275.55	0.26825	0.60132	0.39868	0.79735	0.89105	True
chr16:93683533-93683556	CBR3	37.963	42.416	37.963	42.416	0.15612	9.914	275.55	0.26825	0.60132	0.39868	0.79735	0.89105	True
chr4:41720839-41720862	DCTN3	69.283	76.132	69.283	76.132	0.13414	23.451	656.54	0.26728	0.60402	0.39598	0.79197	0.89061	True
chr8:71968228-71968251	ZFP961	69.283	76.132	69.283	76.132	0.13414	23.451	656.54	0.26728	0.60402	0.39598	0.79197	0.89061	True
chr5:121645446-121645469	ACAD10	96.807	105.5	96.807	105.5	0.12281	37.76	1068.1	0.2659	0.60424	0.39576	0.79153	0.89061	True
chr4:58834024-58834047	AI314180	68.334	75.044	68.334	75.044	0.13327	22.512	643.53	0.26451	0.6029	0.3971	0.79419	0.89061	True
chr10:75911544-75911567	SMARCB1	53.149	58.73	53.149	58.73	0.14153	15.576	447.27	0.26391	0.60169	0.39831	0.79661	0.89105	True
chr4:155250604-155250627	2610002J02RIK	95.858	104.41	95.858	104.41	0.12206	36.566	1052.9	0.26355	0.60331	0.39669	0.79337	0.89061	True
chr6:135780224-135780247	GRIN2B	225.88	209.91	225.88	209.91	-0.10534	127.62	3700.5	0.26279	0.39636	0.60364	0.79271	0.89061	False
chr2:154603522-154603545	PXMP4	20.88	18.489	20.88	18.489	-0.16693	2.8578	117.54	0.26267	0.3964	0.6036	0.79281	0.89061	False
chr18:80973216-80973239	SALL3	121.48	131.6	121.48	131.6	0.11449	51.17	1488.3	0.26223	0.6031	0.3969	0.7938	0.89061	True
chr3:58545288-58545311	EIF2A	62.64	56.555	62.64	56.555	-0.14498	18.511	567.27	0.26215	0.3966	0.6034	0.79321	0.89061	False
chr6:124698058-124698081	LPCAT3	82.571	75.044	82.571	75.044	-0.13615	28.322	847.2	0.26214	0.39661	0.60339	0.79321	0.89061	False
chrX:167245680-167245703	TLR8	146.16	157.7	146.16	157.7	0.10894	66.613	1951.3	0.2613	0.60288	0.39712	0.79424	0.89061	True
chrX:44367754-44367777	DCAF12L2	57.894	52.205	57.894	52.205	-0.14657	16.186	506.13	0.26076	0.39714	0.60286	0.79427	0.89061	False
chr5:135967995-135968018	SRCRB4D	16.134	18.489	16.134	18.489	0.18577	2.7723	81.72	0.26048	0.58743	0.41257	0.82515	0.90484	True
chr6:124861146-124861169	GPR162	228.73	244.71	228.73	244.71	0.097016	127.68	3769.5	0.26027	0.60263	0.39737	0.79473	0.89061	True
chr2:167485307-167485330	SPATA2	228.73	244.71	228.73	244.71	0.097016	127.68	3769.5	0.26027	0.60263	0.39737	0.79473	0.89061	True
chr7:99118274-99118297	UVRAG	120.53	130.51	120.53	130.51	0.11383	49.778	1471.3	0.26013	0.60228	0.39772	0.79543	0.89061	True
chr1:181211222-181211245	WDR26	77.825	70.694	77.825	70.694	-0.13681	25.427	777.31	0.25988	0.39748	0.60252	0.79496	0.89061	False
chr1:75482564-75482587	TMEM198	77.825	70.694	77.825	70.694	-0.13681	25.427	777.31	0.25988	0.39748	0.60252	0.79496	0.89061	False
chr10:110759930-110759953	E2F7	205	219.69	205	219.69	0.099389	107.93	3207.9	0.2594	0.60228	0.39772	0.79544	0.89061	True
chr16:36618541-36618564	CD86	80.672	88.095	80.672	88.095	0.1255	27.551	819.01	0.25938	0.60137	0.39863	0.79726	0.89105	True
chr9:123662984-123663007	SLC6A20A	150.9	139.21	150.9	139.21	-0.11555	68.354	2044.9	0.25922	0.39773	0.60227	0.79547	0.89061	False
chr8:121560389-121560412	FBXO31	113.89	104.41	113.89	104.41	-0.12425	44.944	1354.2	0.25917	0.39775	0.60225	0.7955	0.89061	False
chr8:25986373-25986396	4930444A02RIK	48.403	43.504	48.403	43.504	-0.15068	12.003	390.8	0.25902	0.39781	0.60219	0.79562	0.89061	False
chr6:120218866-120218889	B4GALNT3	43.658	39.154	43.658	39.154	-0.15339	10.145	336.83	0.25897	0.39783	0.60217	0.79566	0.89061	False
chr12:119192087-119192110	ITGB8	520.1	549.24	520.1	549.24	0.078495	424.5	12703	0.25852	0.602	0.398	0.79601	0.89078	True
chr13:21526697-21526720	ZFP192	98.705	90.271	98.705	90.271	-0.12752	35.569	1098.8	0.2567	0.3987	0.6013	0.79741	0.89105	False
chr3:83766960-83766983	SFRP2	68.334	61.993	68.334	61.993	-0.13837	20.105	643.53	0.25546	0.39918	0.60082	0.79837	0.89187	False
chr4:129656342-129656365	KPNA6	151.85	140.3	151.85	140.3	-0.11339	66.744	2063.8	0.25497	0.39937	0.60063	0.79875	0.89187	False
chr7:89407195-89407218	FZD4	167.04	179.45	167.04	179.45	0.10283	77.059	2373.8	0.2548	0.60044	0.39956	0.79912	0.89187	True
chr2:132077420-132077443	SLC23A2	167.04	179.45	167.04	179.45	0.10283	77.059	2373.8	0.2548	0.60044	0.39956	0.79912	0.89187	True
chr6:49423379-49423402	STK31	317.94	298	317.94	298	-0.093149	198.84	6128.9	0.25477	0.39945	0.60055	0.7989	0.89187	False
chr4:14769719-14769742	LRRC69	173.68	160.96	173.68	160.96	-0.10906	80.878	2513.8	0.25408	0.39972	0.60028	0.79943	0.89195	False
chr2:73273589-73273612	SP9	25.625	22.84	25.625	22.84	-0.15944	3.8803	157.16	0.2539	0.39978	0.60022	0.79957	0.89195	False
chr2:32337879-32337902	DNM1	92.061	100.06	92.061	100.06	0.11894	31.981	992.66	0.25384	0.59949	0.40051	0.80101	0.89277	True
chr2:143573503-143573526	PCSK2	34.167	38.066	34.167	38.066	0.15168	7.6004	236.93	0.25329	0.59462	0.40538	0.81076	0.8979	True
chr6:120225157-120225180	B4GALNT3	104.4	113.11	104.4	113.11	0.11456	37.938	1192.6	0.25224	0.59907	0.40093	0.80186	0.89277	True
chr16:64926416-64926439	HTR1F	141.41	152.26	141.41	152.26	0.10593	58.859	1859.1	0.25163	0.59913	0.40087	0.80174	0.89277	True
chr13:119466254-119466277	4833420G17RIK	58.843	53.292	58.843	53.292	-0.14044	15.407	518.18	0.2514	0.40075	0.59925	0.80151	0.89277	False
chr9:22026535-22026558	ELAVL3	58.843	53.292	58.843	53.292	-0.14044	15.407	518.18	0.2514	0.40075	0.59925	0.80151	0.89277	False
chr17:91088506-91088529	NRXN1	77.825	84.833	77.825	84.833	0.12287	24.553	777.31	0.25134	0.59817	0.40183	0.80366	0.89347	True
chr3:67384659-67384682	MLF1	89.214	81.57	89.214	81.57	-0.12774	29.218	948.24	0.25116	0.40085	0.59915	0.80169	0.89277	False
chr13:12222153-12222176	MTR	196.46	182.72	196.46	182.72	-0.10409	94.455	3013.1	0.25066	0.40104	0.59896	0.80208	0.8928	False
chr11:49459835-49459858	OLFR1387	202.16	188.15	202.16	188.15	-0.10302	98.014	3142.6	0.25	0.40129	0.59871	0.80259	0.89315	False
chr2:132089225-132089248	SLC23A2	49.353	44.592	49.353	44.592	-0.1433	11.333	401.9	0.24816	0.40201	0.59799	0.80401	0.89347	False
chr5:88461706-88461729	AMBN	131.92	121.81	131.92	121.81	-0.11415	51.127	1679.2	0.24776	0.40216	0.59784	0.80432	0.89347	False
chr17:62651015-62651038	EFNA5	94.909	87.008	94.909	87.008	-0.12403	31.211	1037.7	0.24775	0.40217	0.59783	0.80433	0.89347	False
chr7:140652403-140652426	OLFR53	69.283	63.081	69.283	63.081	-0.13329	19.236	656.54	0.24736	0.40231	0.59769	0.80463	0.89347	False
chr1:153874795-153874818	GM5531	35.116	31.54	35.116	31.54	-0.15042	6.3934	246.41	0.24728	0.40235	0.59765	0.80469	0.89347	False
chr5:100792759-100792782	HELQ	35.116	31.54	35.116	31.54	-0.15042	6.3934	246.41	0.24728	0.40235	0.59765	0.80469	0.89347	False
chr1:92983001-92983024	GPR35	35.116	31.54	35.116	31.54	-0.15042	6.3934	246.41	0.24728	0.40235	0.59765	0.80469	0.89347	False
chrX:98150906-98150929	AR	44.607	40.241	44.607	40.241	-0.14517	9.5307	347.42	0.24711	0.40241	0.59759	0.80482	0.89347	False
chr2:140158582-140158605	ESF1	62.64	68.519	62.64	68.519	0.12747	17.281	567.27	0.24683	0.59576	0.40424	0.80849	0.89646	True
chr2:167307629-167307652	B4GALT5	121.48	112.02	121.48	112.02	-0.11597	44.75	1488.3	0.24649	0.40265	0.59735	0.8053	0.89378	False
chr9:123021512-123021535	TMEM42	13.287	15.226	13.287	15.226	0.18362	1.8802	62.261	0.24576	0.57759	0.42241	0.84481	0.91835	True
chr11:59327782-59327805	WNT9A	32.269	35.891	32.269	35.891	0.14908	6.5587	218.32	0.24512	0.59089	0.40911	0.81822	0.90029	True
chr4:44018814-44018837	CLTA	113.89	122.9	113.89	122.9	0.1089	40.574	1354.2	0.24479	0.59629	0.40371	0.80741	0.89591	True
chrX:141613596-141613619	COL4A5	209.75	195.77	209.75	195.77	-0.099027	97.727	3317.8	0.24292	0.40403	0.59597	0.80807	0.89642	False
chr5:140607800-140607823	LFNG	125.28	134.86	125.28	134.86	0.10552	45.914	1556.8	0.24287	0.59564	0.40436	0.80871	0.89649	True
chr8:116954849-116954872	ATMIN	74.978	68.519	74.978	68.519	-0.12818	20.86	736.33	0.24244	0.40422	0.59578	0.80844	0.89646	False
chr9:95981782-95981805	XRN1	148.06	158.79	148.06	158.79	0.1003	57.586	1988.6	0.24066	0.59491	0.40509	0.81018	0.89769	True
chrX:98150693-98150716	AR	60.742	66.344	60.742	66.344	0.1253	15.691	542.54	0.2405	0.59318	0.40682	0.81365	0.89876	True
chr7:24407532-24407555	1500002O20RIK	144.26	133.77	144.26	133.77	-0.1081	54.984	1914.3	0.24043	0.405	0.595	0.81	0.89769	False
chr19:34474909-34474932	CH25H	99.654	107.67	99.654	107.67	0.11058	32.145	1114.3	0.2402	0.59434	0.40566	0.81132	0.89794	True
chr12:72898724-72898747	4930447C04RIK	111.99	120.72	111.99	120.72	0.10738	38.117	1321.4	0.24019	0.59449	0.40551	0.81102	0.89794	True
chr9:66795241-66795264	APH1B	46.505	51.117	46.505	51.117	0.13367	10.635	368.91	0.24011	0.59172	0.40828	0.81656	0.89935	True
chr9:48392929-48392952	FAM55D	46.505	51.117	46.505	51.117	0.13367	10.635	368.91	0.24011	0.59172	0.40828	0.81656	0.89935	True
chr14:56261138-56261161	GZMB	70.232	64.168	70.232	64.168	-0.12836	18.387	669.63	0.23944	0.40538	0.59462	0.81077	0.8979	False
chr8:41272362-41272385	PCM1	123.38	132.69	123.38	132.69	0.10409	43.298	1522.4	0.2385	0.59393	0.40607	0.81213	0.89794	True
chr9:44783962-44783985	IFT46	80.672	73.957	80.672	73.957	-0.12379	22.55	819.01	0.23835	0.4058	0.5942	0.81161	0.89794	False
chr7:19094929-19094952	SIX5	13.287	11.964	13.287	11.964	-0.14026	0.876	62.261	0.23782	0.40601	0.59399	0.81202	0.89794	False
chr5:100674078-100674101	COQ2	13.287	11.964	13.287	11.964	-0.14026	0.876	62.261	0.23782	0.40601	0.59399	0.81202	0.89794	False
chr7:104588192-104588215	OLFR654	50.302	45.679	50.302	45.679	-0.13623	10.684	413.1	0.23762	0.40609	0.59391	0.81217	0.89794	False
chr15:82343640-82343663	FAM109B	134.77	144.65	134.77	144.65	0.10134	48.81	1732.5	0.23737	0.59357	0.40643	0.81286	0.89827	True
chr19:8947047-8947070	MTA2	59.792	65.256	59.792	65.256	0.12416	14.925	530.32	0.23725	0.59184	0.40816	0.81631	0.89935	True
chr11:99016508-99016531	TOP2A	107.25	98.971	107.25	98.971	-0.11474	34.241	1240.4	0.23675	0.40643	0.59357	0.81285	0.89827	False
chr15:27562858-27562881	ANK	45.556	41.329	45.556	41.329	-0.13733	8.9356	358.11	0.23566	0.40685	0.59315	0.8137	0.89876	False
chrX:167244592-167244615	TLR8	85.418	92.446	85.418	92.446	0.1128	24.697	890.05	0.23557	0.59226	0.40774	0.81547	0.89931	True
chr2:86445817-86445840	OLFR1065	129.08	119.64	129.08	119.64	-0.10869	44.557	1626.4	0.23513	0.40706	0.59294	0.81411	0.89899	False
chr14:33366558-33366581	ARHGAP22	465.05	489.42	465.05	489.42	0.073523	296.87	10761	0.23489	0.59285	0.40715	0.8143	0.89899	True
chr13:68572616-68572639	MTRR	189.82	177.28	189.82	177.28	-0.098059	78.611	2864.4	0.23458	0.40727	0.59273	0.81454	0.89904	False
chr3:30896229-30896252	GPR160	40.811	36.978	40.811	36.978	-0.1387	7.3436	305.7	0.23412	0.40745	0.59255	0.81489	0.89922	False
chr8:105285378-105285401	4931428F04RIK	102.5	94.621	102.5	94.621	-0.11425	31.05	1161	0.23327	0.40777	0.59223	0.81555	0.89931	False
chr6:55173326-55173349	INMT	36.065	32.628	36.065	32.628	-0.14041	5.9077	256.01	0.23325	0.40779	0.59221	0.81557	0.89931	False
chr8:19749429-19749452	4930467E23RIK	280.93	264.29	280.93	264.29	-0.087785	138.5	5104.7	0.23301	0.40788	0.59212	0.81575	0.89931	False
chr15:98120926-98120949	PFKM	146.16	135.95	146.16	135.95	-0.10373	52.118	1951.3	0.23184	0.40833	0.59167	0.81666	0.89935	False
chr7:100938951-100938974	P2RY6	71.182	65.256	71.182	65.256	-0.12358	17.556	682.81	0.23168	0.40839	0.59161	0.81679	0.89935	False
chr8:69708337-69708360	ZFP869	81.621	75.044	81.621	75.044	-0.11968	21.63	833.07	0.23144	0.40849	0.59151	0.81697	0.89935	False
chr9:53595307-53595330	ACAT1	71.182	77.219	71.182	77.219	0.1159	18.229	682.81	0.23107	0.59005	0.40995	0.8199	0.9015	True
chr10:39947953-39947976	G630090E17RIK	131.92	141.39	131.92	141.39	0.099234	44.79	1679.2	0.23097	0.59107	0.40893	0.81786	0.90012	True
chr8:72109660-72109683	OLFR374	43.658	47.854	43.658	47.854	0.12957	8.8046	336.83	0.22865	0.58684	0.41316	0.82632	0.90574	True
chr5:97391999-97392022	NAA11	10.44	11.964	10.44	11.964	0.18038	1.1607	44.513	0.22837	0.56472	0.43528	0.87056	0.93266	True
chr2:90889641-90889664	C1QTNF4	397.67	418.73	397.67	418.73	0.07426	221.72	8533.8	0.22795	0.59016	0.40984	0.81969	0.9015	True
chr2:85769984-85770007	OLFR1013	191.72	179.45	191.72	179.45	-0.094844	75.176	2906.7	0.22772	0.40993	0.59007	0.81986	0.9015	False
chr7:92126620-92126643	DLG2	82.571	89.183	82.571	89.183	0.10986	21.863	847.2	0.22718	0.58892	0.41108	0.82216	0.90333	True
